9.897249999999999659e-01,2.000000000000000000e+00
9.855500000000001481e-01,2.000000000000000000e+00
9.900500000000000966e-01,2.000000000000000000e+00
9.896249999999999769e-01,2.000000000000000000e+00
9.906249999999999778e-01,2.000000000000000000e+00
9.918749999999999512e-01,2.000000000000000000e+00
9.890000000000001013e-01,2.000000000000000000e+00
9.917249999999999677e-01,2.000000000000000000e+00
9.884499999999999398e-01,2.000000000000000000e+00
9.904999999999999361e-01,2.000000000000000000e+00
